Hotel id,Primary Location Segment,Trend Segment
76913705,Small Metro/Town,Lifestyle/Boutique
266821204,Small Metro/Town,Lifestyle/Boutique
78890904,Small Metro/Town,Lifestyle/Boutique
35434506,Small Metro/Town,Lifestyle/Boutique
29620004,Small Metro/Town,Lifestyle/Boutique
133630404,Urban,Standard
279679204,Small Metro/Town,Standard
296990703,Urban,Lifestyle/Boutique
46862805,Suburban,Wellness/Eco
43085005,Resort,Wellness/Eco
117561504,Urban,Standard
267608804,Resort,Wellness/Eco
22528606,Urban,Lifestyle/Boutique
147607004,Small Metro/Town,Lifestyle/Boutique
374279204,Resort,Extended Stay
294536503,Small Metro/Town,Standard
97641004,Interstate,Standard
263860803,Small Metro/Town,Standard
329254103,Small Metro/Town,Standard
71112003,Small Metro/Town,Lifestyle/Boutique
91106704,Small Metro/Town,Lifestyle/Boutique
73342006,Resort,Extended Stay
71141506,Small Metro/Town,Wellness/Eco
125091204,Resort,Extended Stay
338273803,Small Metro/Town,Standard
323668803,Small Metro/Town,Extended Stay
600158466,Small Metro/Town,Standard
99129905,Resort,Wellness/Eco
205715304,Small Metro/Town,Lifestyle/Boutique
56261505,Resort,Lifestyle/Boutique
16024303,Small Metro/Town,Standard
383506904,Small Metro/Town,Extended Stay
358771503,Urban,Extended Stay
219779204,Resort,Extended Stay
92571705,Resort,Lifestyle/Boutique
500175628,Urban,Standard
28839204,Resort,Lifestyle/Boutique
38545505,Small Metro/Town,Extended Stay
78078803,Resort,Wellness/Eco
22019405,Urban,Lifestyle/Boutique
223863304,Urban,Wellness/Eco
18659803,Small Metro/Town,Standard
95057504,Resort,Lifestyle/Boutique
147325005,Small Metro/Town,Standard
154504904,Small Metro/Town,Extended Stay
14718303,Resort,Lifestyle/Boutique
19877404,Small Metro/Town,Standard
55800903,Urban,Extended Stay
91275704,Urban,Standard
66326503,Small Metro/Town,Lifestyle/Boutique
8005803,Resort,Extended Stay
126819404,Resort,Extended Stay
22521706,Urban,Standard
381794503,Small Metro/Town,Lifestyle/Boutique
6789403,Small Metro/Town,Lifestyle/Boutique
230209304,Suburban,Standard
191552203,Resort,Lifestyle/Boutique
27339704,Small Metro/Town,Standard
16886204,Suburban,Standard
58470305,Small Metro/Town,Standard
7324703,Resort,Standard
190723003,Airport,Extended Stay
166721504,Small Metro/Town,Extended Stay
600238733,Resort,Extended Stay
139575603,Suburban,Lifestyle/Boutique
16439204,Resort,Lifestyle/Boutique
8032303,Resort,Lifestyle/Boutique
281515604,Airport,Wellness/Eco
80767403,Resort,Wellness/Eco
63192604,Small Metro/Town,Lifestyle/Boutique
21329306,Resort,Extended Stay
49710503,Small Metro/Town,Standard
164679903,Suburban,Extended Stay
19935504,Resort,Extended Stay
237029303,Small Metro/Town,Lifestyle/Boutique
73918106,Suburban,Standard
9867703,Resort,Lifestyle/Boutique
11434005,Resort,Lifestyle/Boutique
2545105,Resort,Standard
303725003,Suburban,Extended Stay
5563305,Suburban,Standard
248429503,Urban,Extended Stay
600376101,Urban,Extended Stay
111779104,Urban,Standard
244668904,Suburban,Extended Stay
6125203,Small Metro/Town,Lifestyle/Boutique
30522504,Small Metro/Town,Standard
5399005,Suburban,Wellness/Eco
258954803,Resort,Extended Stay
7681003,Resort,Extended Stay
365079103,Urban,Standard
194260804,Small Metro/Town,Standard
31561506,Resort,Lifestyle/Boutique
184982304,Urban,Extended Stay
71770206,Resort,Extended Stay
39318504,Suburban,Wellness/Eco
159607504,Interstate,Standard
49665903,Small Metro/Town,Lifestyle/Boutique
250789104,Urban,Extended Stay
41413005,Resort,Standard
244487903,Urban,Lifestyle/Boutique
94053906,Small Metro/Town,Standard
128689303,Suburban,Standard
20651004,Resort,Extended Stay
56941204,Resort,Standard
67816403,Resort,Extended Stay
31295505,Small Metro/Town,Lifestyle/Boutique
330445404,Suburban,Extended Stay
37083606,Small Metro/Town,Standard
43425806,Resort,Extended Stay
600719045,Airport,Standard
62193903,Resort,Standard
138101904,Resort,Wellness/Eco
101194106,Airport,Standard
15100704,Urban,Lifestyle/Boutique
41173204,Small Metro/Town,Standard
40465503,Small Metro/Town,Standard
95080104,Small Metro/Town,Wellness/Eco
206977704,Small Metro/Town,Work-From-Anywhere
20367204,Small Metro/Town,Standard
101203506,Small Metro/Town,Wellness/Eco
38079206,Urban,Lifestyle/Boutique
19783504,Small Metro/Town,Standard
338818003,Resort,Standard
54066406,Suburban,Standard
354895103,Small Metro/Town,Standard
318392104,Small Metro/Town,Wellness/Eco
291557304,Small Metro/Town,Standard
60519803,Suburban,Extended Stay
86244904,Small Metro/Town,Standard
90306304,Small Metro/Town,Standard
185227104,Suburban,Extended Stay
54039006,Urban,Extended Stay
216033104,Resort,Extended Stay
162775003,Small Metro/Town,Standard
100996904,Resort,Lifestyle/Boutique
385460803,Urban,Extended Stay
411680704,Suburban,Extended Stay
345973704,Resort,Standard
43470904,Resort,Standard
60707905,Resort,Standard
142129203,Resort,Standard
307975003,Small Metro/Town,Extended Stay
60687505,Resort,Standard
27019806,Small Metro/Town,Standard
7180803,Resort,Standard
10330605,Small Metro/Town,Standard
10866303,Resort,Standard
263866604,Small Metro/Town,Extended Stay
393380204,Small Metro/Town,Work-From-Anywhere
17952203,Urban,Standard
48714604,Urban,Lifestyle/Boutique
355688803,Urban,Extended Stay
229912904,Suburban,Standard
82816904,Resort,Standard
177419303,Urban,Standard
172956803,Small Metro/Town,Standard
20174604,Urban,Standard
104282405,Small Metro/Town,Lifestyle/Boutique
305693103,Resort,Standard
50052203,Suburban,Standard
247897903,Small Metro/Town,Standard
106445105,Urban,Standard
370572303,Resort,Standard
600469936,Resort,Extended Stay
39212305,Small Metro/Town,Standard
16491304,Small Metro/Town,Lifestyle/Boutique
275587503,Airport,Extended Stay
115460003,Suburban,Standard
25991505,Suburban,Standard
49221404,Airport,Extended Stay
41956304,Suburban,Standard
244903404,Urban,Standard
11324703,Resort,Standard
177943403,Small Metro/Town,Standard
353956004,Small Metro/Town,Standard
6684303,Small Metro/Town,Standard
348170604,Suburban,Standard
345419804,Resort,Standard
220495503,Resort,Extended Stay
304167003,Small Metro/Town,Extended Stay
255183304,Small Metro/Town,Lifestyle/Boutique
52242404,Resort,Standard
61287005,Resort,Standard
249987503,Resort,Wellness/Eco
220403703,Urban,Extended Stay
27266804,Urban,Standard
8180403,Small Metro/Town,Lifestyle/Boutique
283662803,Resort,Standard
108542705,Airport,Extended Stay
226024604,Small Metro/Town,Standard
206974104,Resort,Standard
135983204,Suburban,Extended Stay
249166304,Urban,Standard
212212804,Small Metro/Town,Standard
209863404,Resort,Standard
116559803,Resort,Standard
17043505,Urban,Standard
111744505,Resort,Standard
125789604,Urban,Standard
11572505,Resort,Standard
195060103,Urban,Extended Stay
63237104,Urban,Standard
301315003,Suburban,Wellness/Eco
400072204,Suburban,Standard
273126803,Resort,Standard
198056304,Urban,Extended Stay
101249404,Resort,Wellness/Eco
18467304,Resort,Standard
29735103,Resort,Wellness/Eco
230260204,Resort,Wellness/Eco
177310704,Urban,Extended Stay
272459704,Small Metro/Town,Standard
168689903,Small Metro/Town,Wellness/Eco
44622803,Interstate,Standard
75172605,Resort,Standard
159403903,Suburban,Extended Stay
25734906,Urban,Lifestyle/Boutique
279632303,Suburban,Extended Stay
600262262,Small Metro/Town,Extended Stay
47299205,Small Metro/Town,Standard
43611206,Airport,Standard
314851604,Urban,Extended Stay
212289404,Urban,Extended Stay
19491705,Small Metro/Town,Lifestyle/Boutique
45835806,Resort,Wellness/Eco
44783405,Small Metro/Town,Wellness/Eco
73559204,Resort,Wellness/Eco
188115304,Small Metro/Town,Lifestyle/Boutique
6443703,Small Metro/Town,Standard
269965603,Urban,Extended Stay
146534605,Resort,Wellness/Eco
54393405,Small Metro/Town,Standard
393818904,Urban,Extended Stay
190839504,Resort,Standard
41412004,Resort,Wellness/Eco
223015704,Urban,Standard
370226704,Urban,Extended Stay
46869406,Resort,Standard
172586103,Resort,Lifestyle/Boutique
62058304,Urban,Extended Stay
32248203,Resort,Standard
26487703,Urban,Standard
23220206,Urban,Standard
45703306,Urban,Lifestyle/Boutique
341444904,Urban,Extended Stay
321546203,Resort,Standard
56058605,Resort,Lifestyle/Boutique
173804003,Urban,Extended Stay
158334704,Resort,Wellness/Eco
224382504,Suburban,Work-From-Anywhere
68656205,Resort,Extended Stay
7187203,Resort,Standard
90640405,Small Metro/Town,Lifestyle/Boutique
355016204,Resort,Standard
43759705,Small Metro/Town,Standard
6594303,Small Metro/Town,Standard
336336403,Small Metro/Town,Standard
31160306,Urban,Standard
312531503,Small Metro/Town,Standard
6556303,Airport,Standard
108680704,Resort,Wellness/Eco
86221405,Small Metro/Town,Standard
58604205,Resort,Extended Stay
240347804,Suburban,Extended Stay
216334203,Urban,Extended Stay
23586306,Urban,Standard
314631603,Urban,Standard
106383506,Suburban,Extended Stay
106237506,Resort,Extended Stay
125986005,Airport,Extended Stay
10854203,Small Metro/Town,Lifestyle/Boutique
16014304,Resort,Standard
211086204,Resort,Wellness/Eco
29887804,Resort,Wellness/Eco
263929004,Resort,Wellness/Eco
229404404,Suburban,Extended Stay
125957204,Resort,Wellness/Eco
104962906,Resort,Extended Stay
382138903,Resort,Wellness/Eco
312986903,Small Metro/Town,Extended Stay
141613504,Small Metro/Town,Standard
6388503,Resort,Standard
16167404,Resort,Wellness/Eco
16905903,Urban,Lifestyle/Boutique
201578103,Resort,Wellness/Eco
118847205,Small Metro/Town,Standard
201528503,Resort,Extended Stay
77971204,Resort,Standard
375874904,Urban,Standard
184265403,Small Metro/Town,Wellness/Eco
308190703,Resort,Wellness/Eco
221977504,Resort,Wellness/Eco
77975005,Small Metro/Town,Lifestyle/Boutique
72194204,Resort,Standard
206917104,Urban,Standard
308980003,Suburban,Standard
79969204,Urban,Extended Stay
4791105,Urban,Lifestyle/Boutique
278602403,Resort,Wellness/Eco
29169005,Urban,Standard
11070303,Resort,Standard
42479105,Resort,Standard
34805806,Resort,Lifestyle/Boutique
26089506,Resort,Standard
31992005,Suburban,Standard
2220105,Small Metro/Town,Standard
59837305,Resort,Extended Stay
148444904,Suburban,Standard
80720205,Small Metro/Town,Lifestyle/Boutique
24794203,Resort,Wellness/Eco
18689505,Small Metro/Town,Standard
274406603,Resort,Wellness/Eco
214530104,Resort,Standard
367147704,Small Metro/Town,Standard
2035505,Suburban,Standard
15222404,Resort,Extended Stay
42077706,Resort,Wellness/Eco
222434604,Suburban,Standard
192841704,Small Metro/Town,Work-From-Anywhere
80242705,Resort,Standard
218657704,Urban,Standard
211069804,Small Metro/Town,Standard
306853303,Resort,Standard
166143403,Resort,Wellness/Eco
265732504,Resort,Lifestyle/Boutique
224730404,Suburban,Extended Stay
67776303,Airport,Extended Stay
198670404,Suburban,Standard
279236903,Airport,Extended Stay
75252704,Resort,Standard
8378303,Urban,Lifestyle/Boutique
11464505,Small Metro/Town,Lifestyle/Boutique
316606004,Urban,Standard
114660205,Small Metro/Town,Standard
125568305,Urban,Standard
10653203,Resort,Extended Stay
196172604,Resort,Wellness/Eco
157200404,Small Metro/Town,Standard
128649003,Resort,Standard
207679904,Resort,Standard
168461104,Resort,Wellness/Eco
2092805,Urban,Standard
59077504,Resort,Lifestyle/Boutique
48179304,Small Metro/Town,Standard
282439903,Urban,Standard
600251662,Resort,Extended Stay
305133603,Resort,Standard
21397506,Resort,Lifestyle/Boutique
69514703,Urban,Lifestyle/Boutique
374904304,Small Metro/Town,Standard
393814904,Suburban,Standard
227866404,Suburban,Standard
255835704,Urban,Extended Stay
101342204,Urban,Standard
33238004,Resort,Wellness/Eco
68149603,Urban,Extended Stay
65906304,Interstate,Standard
10922203,Resort,Lifestyle/Boutique
10664903,Resort,Standard
292648803,Resort,Standard
35331806,Resort,Standard
292064603,Suburban,Extended Stay
5171405,Interstate,Standard
16480304,Small Metro/Town,Lifestyle/Boutique
271601303,Resort,Standard
105537803,Interstate,Standard
244905704,Small Metro/Town,Standard
164689504,Small Metro/Town,Wellness/Eco
60248506,Urban,Lifestyle/Boutique
60697505,Resort,Standard
213536004,Suburban,Extended Stay
248097904,Urban,Lifestyle/Boutique
13983003,Small Metro/Town,Standard
187673804,Resort,Standard
51998806,Small Metro/Town,Standard
54556004,Small Metro/Town,Lifestyle/Boutique
297196804,Resort,Lifestyle/Boutique
345273404,Resort,Standard
23620106,Resort,Wellness/Eco
235084804,Small Metro/Town,Standard
75128004,Urban,Lifestyle/Boutique
63308305,Small Metro/Town,Lifestyle/Boutique
31462103,Suburban,Lifestyle/Boutique
6006503,Resort,Extended Stay
7922303,Resort,Standard
92188203,Resort,Extended Stay
21905504,Small Metro/Town,Lifestyle/Boutique
50379203,Suburban,Extended Stay
285710503,Small Metro/Town,Extended Stay
166340003,Interstate,Extended Stay
59976404,Urban,Lifestyle/Boutique
78800306,Small Metro/Town,Extended Stay
55901505,Resort,Standard
151626904,Small Metro/Town,Wellness/Eco
64475304,Suburban,Standard
176334604,Suburban,Standard
41893104,Small Metro/Town,Wellness/Eco
301502603,Urban,Standard
78404706,Small Metro/Town,Lifestyle/Boutique
34462803,Urban,Standard
220903004,Resort,Lifestyle/Boutique
187117303,Resort,Standard
227206104,Small Metro/Town,Standard
282670103,Urban,Lifestyle/Boutique
400398304,Small Metro/Town,Standard
82904305,Small Metro/Town,Lifestyle/Boutique
14740103,Resort,Wellness/Eco
125938305,Urban,Extended Stay
279709503,Resort,Extended Stay
16844104,Small Metro/Town,Lifestyle/Boutique
150057704,Small Metro/Town,Extended Stay
29937506,Small Metro/Town,Lifestyle/Boutique
290593803,Small Metro/Town,Standard
231270304,Small Metro/Town,Standard
145497604,Small Metro/Town,Extended Stay
172806704,Urban,Wellness/Eco
308980303,Urban,Standard
289197503,Small Metro/Town,Extended Stay
105075905,Urban,Standard
239183304,Small Metro/Town,Extended Stay
105342805,Urban,Standard
277668503,Urban,Extended Stay
35883104,Small Metro/Town,Standard
32245603,Urban,Lifestyle/Boutique
61808804,Urban,Standard
17326703,Small Metro/Town,Standard
275293603,Suburban,Extended Stay
62026706,Urban,Extended Stay
346586303,Suburban,Work-From-Anywhere
253038603,Suburban,Standard
66966305,Urban,Lifestyle/Boutique
16817304,Resort,Standard
154129804,Small Metro/Town,Lifestyle/Boutique
5198805,Small Metro/Town,Standard
80777105,Resort,Standard
210471004,Small Metro/Town,Standard
105568605,Resort,Extended Stay
80995904,Resort,Standard
176745703,Suburban,Wellness/Eco
52234504,Resort,Standard
338683603,Urban,Wellness/Eco
337427204,Urban,Extended Stay
217196803,Urban,Extended Stay
6812805,Interstate,Standard
284189503,Urban,Standard
251410103,Suburban,Extended Stay
260210703,Resort,Extended Stay
141756603,Small Metro/Town,Standard
18613203,Small Metro/Town,Standard
41913705,Urban,Standard
15562204,Resort,Standard
62922803,Small Metro/Town,Standard
179617604,Urban,Standard
40860403,Resort,Standard
40611106,Small Metro/Town,Standard
16639805,Small Metro/Town,Extended Stay
63290304,Urban,Extended Stay
14832103,Suburban,Standard
228884304,Small Metro/Town,Extended Stay
60833705,Resort,Standard
83710203,Small Metro/Town,Extended Stay
104120303,Urban,Standard
48990105,Small Metro/Town,Standard
213480203,Urban,Extended Stay
10802605,Small Metro/Town,Standard
76290406,Small Metro/Town,Standard
41304104,Resort,Lifestyle/Boutique
21936605,Urban,Standard
19045705,Resort,Wellness/Eco
100305004,Small Metro/Town,Standard
11155803,Small Metro/Town,Standard
81400005,Urban,Extended Stay
33618904,Resort,Standard
374134303,Suburban,Standard
307461203,Resort,Extended Stay
307482603,Resort,Extended Stay
117627605,Resort,Extended Stay
56151305,Small Metro/Town,Extended Stay
104971405,Small Metro/Town,Standard
5534505,Urban,Standard
48065803,Resort,Standard
18536004,Small Metro/Town,Standard
166344704,Urban,Extended Stay
33771404,Small Metro/Town,Standard
97987603,Small Metro/Town,Lifestyle/Boutique
274529403,Resort,Wellness/Eco
7186403,Urban,Standard
19354703,Urban,Extended Stay
13574203,Resort,Standard
357265004,Small Metro/Town,Standard
53998605,Small Metro/Town,Standard
173145803,Urban,Standard
11419303,Small Metro/Town,Standard
33212804,Small Metro/Town,Standard
354927504,Urban,Lifestyle/Boutique
10087103,Interstate,Standard
247792504,Urban,Extended Stay
399726004,Resort,Work-From-Anywhere
321691803,Urban,Standard
353373403,Urban,Standard
224391604,Urban,Extended Stay
50802404,Resort,Standard
253400904,Interstate,Extended Stay
18431804,Resort,Standard
26685203,Urban,Standard
16136704,Resort,Standard
306133003,Small Metro/Town,Extended Stay
335856004,Urban,Extended Stay
10307505,Resort,Standard
105098305,Small Metro/Town,Standard
259041704,Resort,Extended Stay
161558203,Small Metro/Town,Extended Stay
191587203,Small Metro/Town,Extended Stay
84825904,Small Metro/Town,Extended Stay
105287803,Small Metro/Town,Lifestyle/Boutique
219826303,Suburban,Standard
600455547,Small Metro/Town,Standard
15751904,Resort,Standard
336665703,Suburban,Extended Stay
73705204,Small Metro/Town,Standard
100230103,Small Metro/Town,Standard
74085904,Resort,Wellness/Eco
340125803,Small Metro/Town,Lifestyle/Boutique
35048806,Small Metro/Town,Standard
238677104,Resort,Wellness/Eco
253227703,Small Metro/Town,Lifestyle/Boutique
309441703,Resort,Standard
280758504,Urban,Extended Stay
34190006,Urban,Standard
225820504,Suburban,Standard
339476204,Small Metro/Town,Standard
24081703,Suburban,Standard
33233006,Resort,Standard
11171103,Suburban,Standard
139570404,Small Metro/Town,Extended Stay
98573204,Urban,Wellness/Eco
28087505,Resort,Extended Stay
29763004,Urban,Standard
122330605,Resort,Standard
211164004,Urban,Extended Stay
34135006,Small Metro/Town,Standard
81398206,Small Metro/Town,Wellness/Eco
